Serie N.º 1	Serie N.º 1	Serie N.º 1	Serie N.º 1	Serie N.º 1	Serie N.º 1	Serie N.º 1	Serie N.º 1
Tiempo (s)	ángulo (rad)	Vector velocidad angular (rad/s)	Aceleración angular (rad/s²)	Posición (m)	Vector velocidad (m/s)	Aceleración (m/s²)	Intensidad luminosa (%)
29,960	-50,580	8,290	-13,635	-1,2075	0,198	-0,326	0,2
30,000	-50,248	6,763	-43,633	-1,1996	0,161	-1,042	0,2
30,040	-50,039	4,800	-29,998	-1,1946	0,115	-0,716	0,2
30,080	-49,864	4,363	-13,635	-1,1904	0,104	-0,326	0,2
30,120	-49,690	3,709	-2,727	-1,1863	0,089	-0,065	0,2
30,160	-49,567	4,145	38,179	-1,1833	0,099	0,911	0,2
30,200	-49,358	6,763	54,542	-1,1783	0,161	1,302	0,2
30,240	-49,026	8,508	24,544	-1,1704	0,203	0,586	0,2
30,280	-48,677	8,727	2,727	-1,1621	0,208	0,065	0,2
30,320	-48,328	8,727	-8,181	-1,1537	0,208	-0,195	0,1
30,360	-47,979	8,072	-21,817	-1,1454	0,193	-0,521	0,2
30,400	-47,682	6,981	-8,181	-1,1383	0,167	-0,195	0,2
30,440	-47,421	7,418	24,544	-1,1321	0,177	0,586	0,2
30,480	-47,089	8,945	24,544	-1,1242	0,214	0,586	0,2
30,520	-46,705	9,381	8,181	-1,1150	0,224	0,195	0,2
30,560	-46,338	9,599	8,181	-1,1063	0,229	0,195	0,2
30,600	-45,937	10,036	8,181	-1,0967	0,240	0,195	0,1
30,640	-45,536	10,254	10,908	-1,0871	0,245	0,260	0,2
30,680	-45,117	10,908	27,271	-1,0771	0,260	0,651	0,1
30,720	-44,663	12,435	32,725	-1,0663	0,297	0,781	0,1
30,760	-44,122	13,526	16,362	-1,0533	0,323	0,391	0,2
30,800	-43,581	13,744	7,505E-12	-1,0404	0,328	1,790E-13	0,2
30,840	-43,022	13,526	-10,908	-1,0271	0,323	-0,260	0,2
30,880	-42,499	12,872	-5,454	-1,0146	0,307	-0,130	0,1
30,920	-41,993	13,090	-5,454	-1,0025	0,312	-0,130	0,1
30,960	-41,452	12,435	-24,544	-0,9896	0,297	-0,586	0,2
31,000	-40,998	11,126	-21,817	-0,9787	0,266	-0,521	0,2
31,040	-40,561	10,690	-13,635	-0,9683	0,255	-0,326	0,1
31,080	-40,143	10,036	-21,817	-0,9583	0,240	-0,521	0,2
31,120	-39,759	8,945	-19,090	-0,9492	0,214	-0,456	0,2
31,160	-39,427	8,508	-5,454	-0,9412	0,203	-0,130	0,1
31,200	-39,078	8,508	-10,908	-0,9329	0,203	-0,260	0,2
31,240	-38,746	7,636	-13,635	-0,9250	0,182	-0,326	0,1
31,280	-38,467	7,418	16,362	-0,9183	0,177	0,391	0,1
31,320	-38,153	8,945	38,179	-0,9108	0,214	0,911	0,1
31,360	-37,751	10,472	32,725	-0,9012	0,250	0,781	0,2
31,400	-37,315	11,563	19,090	-0,8908	0,276	0,456	0,2
31,440	-36,826	11,999	2,727	-0,8792	0,286	0,065	0,2
31,480	-36,355	11,781	-2,727	-0,8679	0,281	-0,065	0,1
31,520	-35,884	11,781	-2,727	-0,8567	0,281	-0,065	0,2
31,560	-35,413	11,563	-13,635	-0,8454	0,276	-0,326	0,1
31,600	-34,959	10,690	-24,544	-0,8346	0,255	-0,586	0,2
31,640	-34,558	9,599	-16,362	-0,8250	0,229	-0,391	0,2
31,680	-34,191	9,381	-5,454	-0,8162	0,224	-0,130	0,5
31,720	-33,807	9,163	-8,181	-0,8071	0,219	-0,195	0,8
31,760	-33,458	8,727	-10,908	-0,7987	0,208	-0,260	0,5
31,800	-33,109	8,290	-19,090	-0,7904	0,198	-0,456	0,2
31,840	-32,795	7,199	-21,817	-0,7829	0,172	-0,521	0,2
31,880	-32,533	6,545	-19,090	-0,7767	0,156	-0,456	0,2
31,920	-32,271	5,672	-21,817	-0,7704	0,135	-0,521	0,2
31,960	-32,079	4,800	-8,181	-0,7658	0,115	-0,195	0,2
32,000	-31,887	5,018	-5,551E-13	-0,7612	0,120	0,000	0,3
32,040	-31,678	4,800	-13,635	-0,7562	0,115	-0,326	0,5
32,080	-31,503	3,927	-21,817	-0,7521	0,094	-0,521	0,9
32,120	-31,364	3,054	-19,090	-0,7487	0,073	-0,456	1,3
32,160	-31,259	2,400	-13,635	-0,7462	0,057	-0,326	1,4
32,200	-31,172	1,963	-8,181	-0,7442	0,047	-0,195	1,2
32,240	-31,102	1,745	-5,454	-0,7425	0,042	-0,130	1,0
32,280	-31,032	1,527	-10,908	-0,7408	0,036	-0,260	0,8
32,320	-30,980	0,873	-13,635	-0,7396	0,021	-0,326	0,6
32,360	-30,962	0,436	-8,181	-0,7392	0,010	-0,195	0,5
32,400	-30,945	0,218	-5,454	-0,7387	0,005	-0,130	0,3
32,440	-30,945	0,000	-2,727	-0,7387	0,000	-0,065	0,3
32,480	-30,945	0,000	0,000	-0,7387	0,000	0,000	0,4
32,520	-30,945	0,000	0,000	-0,7387	0,000	0,000	0,3
32,560	-30,945	0,000	0,000	-0,7387	0,000	0,000	0,4
32,600	-30,945	0,000	0,000	-0,7387	0,000	0,000	0,3
32,640	-30,945	0,000	0,000	-0,7387	0,000	0,000	0,3
32,680	-30,945	0,000	0,000	-0,7387	0,000	0,000	0,3
32,720	-30,945	0,000	0,000	-0,7387	0,000	0,000	0,4
32,760	-30,945	0,000	0,000	-0,7387	0,000	0,000	0,4
32,800	-30,945	0,000	0,000	-0,7387	0,000	0,000	0,4
32,840	-30,945	0,000	0,000	-0,7387	0,000	0,000	0,4
32,880	-30,945	0,000	0,000	-0,7387	0,000	0,000	0,4
32,920	-30,945	0,000	0,000	-0,7387	0,000	0,000	0,4
32,960	-30,945	0,000	0,000	-0,7387	0,000	0,000	0,4
33,000	-30,945	0,000	0,000	-0,7387	0,000	0,000	0,4
33,040	-30,945	0,000	0,000	-0,7387	0,000	0,000	0,4
33,080	-30,945	0,000	0,000	-0,7387	0,000	0,000	0,4
33,120	-30,945	0,000	0,000	-0,7387	0,000	0,000	0,4
33,160	-30,945	0,000	0,000	-0,7387	0,000	0,000	0,4
33,200	-30,945	0,000	0,000	-0,7387	0,000	0,000	0,4
33,240	-30,945	0,000	0,000	-0,7387	0,000	0,000	0,4
33,280	-30,945	0,000	0,000	-0,7387	0,000	0,000	0,4
33,320	-30,945	0,000	0,000	-0,7387	0,000	0,000	0,4
33,360	-30,945	0,000	0,000	-0,7387	0,000	0,000	0,4
33,400	-30,945	0,000	0,000	-0,7387	0,000	0,000	0,4
33,440	-30,945	0,000	0,000	-0,7387	0,000	0,000	0,4
33,480	-30,945	0,000	0,000	-0,7387	0,000	0,000	0,4
33,520	-30,945	0,000	0,000	-0,7387	0,000	0,000	0,3
33,560	-30,945	0,000	0,000	-0,7387	0,000	0,000	0,3
33,600	-30,945	0,000	0,000	-0,7387	0,000	0,000	0,3
33,640	-30,945	0,000	0,000	-0,7387	0,000	0,000	0,3
33,680	-30,945	0,000	0,000	-0,7387	0,000	0,000	0,3
33,720	-30,945	0,000	0,000	-0,7387	0,000	0,000	0,3
33,760	-30,945	0,000	0,000	-0,7387	0,000	0,000	0,3
33,800	-30,945	0,000	2,727	-0,7387	0,000	0,065	0,4
33,840	-30,945	0,218	10,908	-0,7387	0,005	0,260	0,3
33,880	-30,927	0,873	19,090	-0,7383	0,021	0,456	0,3
33,920	-30,875	1,745	19,090	-0,7371	0,042	0,456	0,3
33,960	-30,788	2,400	8,181	-0,7350	0,057	0,195	0,3
34,000	-30,683	2,400	5,551E-13	-0,7325	0,057	-1,735E-14	0,3
34,040	-30,596	2,400	0,000	-0,7304	0,057	-1,735E-14	0,3
34,080	-30,491	2,400	-5,454	-0,7279	0,057	-0,130	0,3
34,120	-30,404	1,963	-13,635	-0,7258	0,047	-0,326	0,2
34,160	-30,334	1,309	-10,908	-0,7242	0,031	-0,260	0,2
34,200	-30,299	1,091	-2,727	-0,7233	0,026	-0,065	0,2
34,240	-30,247	1,091	-2,727	-0,7221	0,026	-0,065	0,3
34,280	-30,212	0,873	0,000	-0,7212	0,021	0,000	0,2
34,320	-30,177	1,091	8,181	-0,7204	0,026	0,195	0,2
34,360	-30,124	1,527	5,454	-0,7192	0,036	0,130	0,2
34,400	-30,055	1,527	-2,727	-0,7175	0,036	-0,065	0,3
34,440	-30,002	1,309	-5,454	-0,7162	0,031	-0,130	0,2
34,480	-29,950	1,091	-5,454	-0,7150	0,026	-0,130	0,3
34,520	-29,915	0,873	-5,454	-0,7142	0,021	-0,130	0,3
34,560	-29,880	0,654	-5,454	-0,7133	0,016	-0,130	0,2
34,600	-29,863	0,436	-5,454	-0,7129	0,010	-0,130	0,3
34,640	-29,845	0,218	0,000	-0,7125	0,005	-1,735E-14	0,3
34,680	-29,845	0,436	8,181	-0,7125	0,010	0,195	0,2
34,720	-29,810	0,873	5,454	-0,7117	0,021	0,130	0,2
34,760	-29,775	0,873	-4,149E-13	-0,7108	0,021	-5,768E-15	0,2
34,800	-29,740	0,873	2,727	-0,7100	0,021	0,065	0,2
34,840	-29,705	1,091	5,454	-0,7092	0,026	0,130	0,3
34,880	-29,653	1,309	2,727	-0,7079	0,031	0,065	0,2
34,920	-29,601	1,309	5,454	-0,7067	0,031	0,130	0,2
34,960	-29,548	1,745	5,454	-0,7054	0,042	0,130	0,2
35,000	-29,461	1,745	-2,727	-0,7033	0,042	-0,065	0,2
35,040	-29,409	1,527	2,727	-0,7021	0,036	0,065	0,2
35,080	-29,339	1,963	8,181	-0,7004	0,047	0,195	0,3
35,120	-29,252	2,182	2,727	-0,6983	0,052	0,065	0,2
35,160	-29,164	2,182	1,871E-12	-0,6962	0,052	5,785E-14	0,2
35,200	-29,077	2,182	-2,727	-0,6942	0,052	-0,065	0,2
35,240	-28,990	1,963	-5,454	-0,6921	0,047	-0,130	0,2
35,280	-28,920	1,745	2,727	-0,6904	0,042	0,065	0,2
35,320	-28,850	2,182	10,908	-0,6887	0,052	0,260	0,2
35,360	-28,746	2,618	5,551E-13	-0,6862	0,063	0,000	0,3
35,400	-28,641	2,182	-8,181	-0,6837	0,052	-0,195	0,2
35,440	-28,571	1,963	13,635	-0,6821	0,047	0,326	0,2
35,480	-28,484	3,272	24,544	-0,6800	0,078	0,586	0,2
35,520	-28,309	3,927	2,727	-0,6758	0,094	0,065	0,2
35,560	-28,170	3,491	-5,454	-0,6725	0,083	-0,130	0,2
35,600	-28,030	3,491	-5,454	-0,6692	0,083	-0,130	0,2
35,640	-27,890	3,054	-2,727	-0,6658	0,073	-0,065	0,2
35,680	-27,786	3,272	8,181	-0,6633	0,078	0,195	0,2
35,720	-27,629	3,709	5,454	-0,6596	0,089	0,130	0,3
35,760	-27,489	3,709	5,454	-0,6562	0,089	0,130	0,2
35,800	-27,332	4,145	5,454	-0,6525	0,099	0,130	0,3
35,840	-27,157	4,145	-2,727	-0,6483	0,099	-0,065	0,3
35,880	-27,000	3,927	-2,727	-0,6446	0,094	-0,065	0,3
35,920	-26,843	3,927	0,000	-0,6408	0,094	-1,735E-14	0,3
35,960	-26,686	3,927	5,454	-0,6371	0,094	0,130	0,4
36,000	-26,529	4,363	8,181	-0,6333	0,104	0,195	0,7
36,040	-26,337	4,581	5,551E-13	-0,6287	0,109	-1,735E-14	1,3
36,080	-26,162	4,363	-2,727	-0,6246	0,104	-0,065	2,1
36,120	-25,988	4,363	2,727	-0,6204	0,104	0,065	2,9
36,160	-25,813	4,581	2,727	-0,6162	0,109	0,065	3,3
36,200	-25,621	4,581	-8,181	-0,6117	0,109	-0,195	2,8
36,240	-25,447	3,927	-13,635	-0,6075	0,094	-0,326	1,9
36,280	-25,307	3,491	-10,908	-0,6042	0,083	-0,260	1,0
36,320	-25,168	3,054	-8,181	-0,6008	0,073	-0,195	0,5
36,360	-25,063	2,836	2,727	-0,5983	0,068	0,065	0,4
36,400	-24,941	3,272	8,181	-0,5954	0,078	0,195	0,4
36,440	-24,801	3,491	8,181	-0,5921	0,083	0,195	0,3
36,480	-24,661	3,927	10,908	-0,5887	0,094	0,260	0,2
36,520	-24,487	4,363	8,181	-0,5846	0,104	0,195	0,3
36,560	-24,312	4,581	8,181	-0,5804	0,109	0,195	0,3
36,600	-24,120	5,018	8,181	-0,5758	0,120	0,195	0,3
36,640	-23,911	5,236	2,727	-0,5708	0,125	0,065	0,3
36,680	-23,702	5,236	-5,454	-0,5658	0,125	-0,130	0,3
36,720	-23,492	4,800	-10,908	-0,5608	0,115	-0,260	0,3
36,760	-23,318	4,363	-10,908	-0,5567	0,104	-0,260	0,2
36,800	-23,143	3,927	-16,362	-0,5525	0,094	-0,391	0,3
36,840	-23,003	3,054	-19,090	-0,5492	0,073	-0,456	0,3
36,880	-22,899	2,400	-10,908	-0,5467	0,057	-0,260	0,3
36,920	-22,811	2,182	0,000	-0,5446	0,052	1,735E-14	0,3
36,960	-22,724	2,400	5,454	-0,5425	0,057	0,130	0,3
37,000	-22,619	2,618	5,454	-0,5400	0,063	0,130	0,2
37,040	-22,515	2,836	5,454	-0,5375	0,068	0,130	0,3
37,080	-22,393	3,054	-2,727	-0,5346	0,073	-0,065	0,2
37,120	-22,270	2,618	-8,181	-0,5317	0,062	-0,195	0,2
37,160	-22,183	2,400	-2,727	-0,5296	0,057	-0,065	0,2
37,200	-22,078	2,400	-8,181	-0,5271	0,057	-0,195	0,2
37,240	-21,991	1,745	-10,908	-0,5250	0,042	-0,260	0,3
37,280	-21,939	1,527	2,727	-0,5237	0,036	0,065	0,3
37,320	-21,869	1,963	2,727	-0,5221	0,047	0,065	0,3
37,360	-21,782	1,745	-8,181	-0,5200	0,042	-0,195	0,3
37,400	-21,729	1,309	-2,727	-0,5187	0,031	-0,065	0,2
37,440	-21,677	1,527	5,454	-0,5175	0,036	0,130	0,2
37,480	-21,607	1,745	2,727	-0,5158	0,042	0,065	0,2
37,520	-21,537	1,745	2,727	-0,5142	0,042	0,065	0,2
37,560	-21,468	1,963	2,727	-0,5125	0,047	0,065	0,2
37,600	-21,380	1,963	2,727	-0,5104	0,047	0,065	0,3
37,640	-21,310	2,182	5,454	-0,5087	0,052	0,130	0,3
37,680	-21,206	2,400	0,000	-0,5062	0,057	0,000	0,2
37,720	-21,118	2,182	-2,727	-0,5042	0,052	-0,065	0,2
37,760	-21,031	2,182	2,727	-0,5021	0,052	0,065	0,3
37,800	-20,944	2,400	2,727	-0,5000	0,057	0,065	0,3
37,840	-20,839	2,400	2,109E-12	-0,4975	0,057	5,490E-14	0,2
37,880	-20,752	2,400	5,551E-13	-0,4954	0,057	0,000	0,3
37,920	-20,647	2,400	5,551E-13	-0,4929	0,057	0,000	0,3
37,960	-20,560	2,400	-5,551E-13	-0,4908	0,057	0,000	0,3
38,000	-20,455	2,400	-5,454	-0,4883	0,057	-0,130	0,3
38,040	-20,368	1,963	-5,454	-0,4862	0,047	-0,130	0,2
38,080	-20,298	1,963	5,454	-0,4846	0,047	0,130	0,2
38,120	-20,211	2,400	8,181	-0,4825	0,057	0,195	0,2
38,160	-20,106	2,618	5,454	-0,4800	0,062	0,130	0,3
38,200	-20,001	2,836	5,454	-0,4775	0,068	0,130	0,3
38,240	-19,879	3,054	2,727	-0,4746	0,073	0,065	0,3
38,280	-19,757	3,054	2,727	-0,4717	0,073	0,065	0,3
38,320	-19,635	3,272	2,727	-0,4687	0,078	0,065	0,3
38,360	-19,495	3,272	-2,727	-0,4654	0,078	-0,065	0,2
38,400	-19,373	3,054	-2,727	-0,4625	0,073	-0,065	0,3
38,440	-19,251	3,054	-2,727	-0,4596	0,073	-0,065	0,3
38,480	-19,129	2,836	-8,181	-0,4567	0,068	-0,195	0,3
38,520	-19,024	2,400	-13,635	-0,4542	0,057	-0,326	0,4
38,560	-18,937	1,745	-10,908	-0,4521	0,042	-0,260	0,5
38,600	-18,884	1,527	-2,727	-0,4508	0,036	-0,065	0,5
38,640	-18,815	1,527	-5,454	-0,4492	0,036	-0,130	0,5
38,680	-18,762	1,091	-5,454	-0,4479	0,026	-0,130	0,5
38,720	-18,727	1,091	-2,727	-0,4471	0,026	-0,065	0,4
38,760	-18,675	0,873	-8,181	-0,4458	0,021	-0,195	0,4
38,800	-18,658	0,436	-8,181	-0,4454	0,010	-0,195	0,4
38,840	-18,640	0,218	-2,727	-0,4450	0,005	-0,065	0,4
38,880	-18,640	0,218	-5,551E-13	-0,4450	0,005	-8,674E-15	0,4
38,920	-18,623	0,218	-2,727	-0,4446	0,005	-0,065	0,4
38,960	-18,623	0,000	-2,727	-0,4446	0,000	-0,065	0,4
39,000	-18,623	0,000	0,000	-0,4446	0,000	0,000	0,3
39,040	-18,623	0,000	0,000	-0,4446	0,000	0,000	0,3
39,080	-18,623	0,000	0,000	-0,4446	0,000	0,000	0,3
39,120	-18,623	0,000	0,000	-0,4446	0,000	0,000	0,3
39,160	-18,623	0,000	0,000	-0,4446	0,000	0,000	0,4
39,200	-18,623	0,000	-2,727	-0,4446	0,000	-0,065	0,3
39,240	-18,623	-0,218	-2,727	-0,4446	-0,005	-0,065	0,4
39,280	-18,640	-0,218	2,727	-0,4450	-0,005	0,065	0,4
39,320	-18,640	0,000	2,727	-0,4450	0,000	0,065	0,4
39,360	-18,640	0,000	0,000	-0,4450	0,000	0,000	0,4
39,400	-18,640	0,000	0,000	-0,4450	0,000	0,000	0,4
39,440	-18,640	0,000	0,000	-0,4450	0,000	0,000	0,4
39,480	-18,640	0,000	0,000	-0,4450	0,000	0,000	0,4
39,520	-18,640	0,000	-2,727	-0,4450	0,000	-0,065	0,4
39,560	-18,640	-0,218	-2,727	-0,4450	-0,005	-0,065	0,4
39,600	-18,658	-0,218	2,727	-0,4454	-0,005	0,065	0,4
39,640	-18,658	0,000	2,727	-0,4454	0,000	0,065	0,5
39,680	-18,658	0,000	0,000	-0,4454	0,000	0,000	0,5
39,720	-18,658	0,000	0,000	-0,4454	0,000	0,000	0,5
39,760	-18,658	0,000	0,000	-0,4454	0,000	0,000	0,4
39,800	-18,658	0,000	0,000	-0,4454	0,000	0,000	0,4
39,840	-18,658	0,000	0,000	-0,4454	0,000	0,000	0,3
39,880	-18,658	0,000	0,000	-0,4454	0,000	0,000	0,3
39,920	-18,658	0,000	-2,727	-0,4454	0,000	-0,065	0,3
39,960	-18,658	-0,218	-2,727	-0,4454	-0,005	-0,065	0,4
40,000	-18,675	-0,218	2,727	-0,4458	-0,005	0,065	0,3
40,040	-18,675	0,000	2,727	-0,4458	0,000	0,065	0,3
40,080	-18,675	0,000	0,000	-0,4458	0,000	0,000	0,3
40,120	-18,675	0,000	0,000	-0,4458	0,000	0,000	0,3
40,160	-18,675	0,000	0,000	-0,4458	0,000	0,000	0,3
40,200	-18,675	0,000	0,000	-0,4458	0,000	0,000	0,3
40,240	-18,675	0,000	-2,727	-0,4458	0,000	-0,065	0,3
40,280	-18,675	-0,218	-5,454	-0,4458	-0,005	-0,130	0,3
40,320	-18,692	-0,436	-29,998	-0,4463	-0,010	-0,716	0,3
40,360	-18,710	-2,618	-57,269	-0,4467	-0,063	-1,367	0,3
40,400	-18,902	-5,018	-29,998	-0,4512	-0,120	-0,716	0,3
40,440	-19,111	-5,018	8,181	-0,4562	-0,120	0,195	0,3
40,480	-19,303	-4,363	19,090	-0,4608	-0,104	0,456	0,2
40,520	-19,460	-3,491	27,271	-0,4646	-0,083	0,651	0,2
40,560	-19,583	-2,182	24,544	-0,4675	-0,052	0,586	0,2
40,600	-19,635	-1,527	8,181	-0,4687	-0,036	0,195	0,2
40,640	-19,705	-1,527	2,727	-0,4704	-0,036	0,065	0,2
40,680	-19,757	-1,309	-2,727	-0,4717	-0,031	-0,065	0,2
40,720	-19,809	-1,745	-8,181	-0,4729	-0,042	-0,195	0,2
40,760	-19,897	-1,963	2,495E-12	-0,4750	-0,047	5,490E-14	0,2
40,800	-19,967	-1,745	2,727	-0,4767	-0,042	0,065	0,2
40,840	-20,036	-1,745	-2,727	-0,4783	-0,042	-0,065	0,2
40,880	-20,106	-1,963	-2,727	-0,4800	-0,047	-0,065	0,2
40,920	-20,193	-1,963	2,727	-0,4821	-0,047	0,065	0,2
40,960	-20,263	-1,745	-2,727	-0,4837	-0,042	-0,065	0,2
41,000	-20,333	-2,182	-8,181	-0,4854	-0,052	-0,195	0,2
41,040	-20,438	-2,400	0,000	-0,4879	-0,057	-8,674E-15	0,2
41,080	-20,525	-2,182	2,727	-0,4900	-0,052	0,065	0,2
41,120	-20,612	-2,182	2,426E-12	-0,4921	-0,052	6,653E-14	0,2
41,160	-20,700	-2,182	-2,727	-0,4942	-0,052	-0,065	0,2
41,200	-20,787	-2,400	-5,454	-0,4962	-0,057	-0,130	0,1
41,240	-20,892	-2,618	-2,727	-0,4987	-0,063	-0,065	0,2
41,280	-20,996	-2,618	0,000	-0,5012	-0,063	0,000	0,1
41,320	-21,101	-2,618	-5,454	-0,5037	-0,063	-0,130	0,2
41,360	-21,206	-3,054	-2,727	-0,5062	-0,073	-0,065	0,2
41,400	-21,345	-2,836	10,908	-0,5096	-0,068	0,260	0,2
41,440	-21,433	-2,182	8,181	-0,5117	-0,052	0,195	0,1
41,480	-21,520	-2,182	-2,727	-0,5137	-0,052	-0,065	0,2
41,520	-21,607	-2,400	-2,727	-0,5158	-0,057	-0,065	0,1
41,560	-21,712	-2,400	5,551E-13	-0,5183	-0,057	1,735E-14	0,1
41,600	-21,799	-2,400	-2,727	-0,5204	-0,057	-0,065	0,1
41,640	-21,904	-2,618	5,454	-0,5229	-0,063	0,130	0,1
41,680	-22,009	-1,963	10,908	-0,5254	-0,047	0,260	0,1
41,720	-22,061	-1,745	2,179E-12	-0,5267	-0,042	5,204E-14	0,2
41,760	-22,148	-1,963	2,495E-12	-0,5287	-0,047	2,888E-14	0,2
41,800	-22,218	-1,745	2,727	-0,5304	-0,042	0,065	0,1
41,840	-22,288	-1,745	2,727	-0,5321	-0,042	0,065	0,1
41,880	-22,358	-1,527	5,454	-0,5337	-0,036	0,130	0,1
41,920	-22,410	-1,309	5,551E-13	-0,5350	-0,031	-1,735E-14	0,2
41,960	-22,462	-1,527	-5,454	-0,5362	-0,036	-0,130	0,1
42,000	-22,532	-1,745	-2,727	-0,5379	-0,042	-0,065	0,1
42,040	-22,602	-1,745	-2,727	-0,5396	-0,042	-0,065	0,2
42,080	-22,672	-1,963	-2,727	-0,5413	-0,047	-0,065	0,1
42,120	-22,759	-1,963	2,727	-0,5433	-0,047	0,065	0,2
42,160	-22,829	-1,745	2,727	-0,5450	-0,042	0,065	0,1
42,200	-22,899	-1,745	-1,385E-12	-0,5467	-0,042	-4,623E-14	0,1
42,240	-22,969	-1,745	0,000	-0,5483	-0,042	1,735E-14	0,1
42,280	-23,038	-1,745	-5,551E-13	-0,5500	-0,042	-1,735E-14	0,1
42,320	-23,108	-1,745	5,454	-0,5517	-0,042	0,130	0,1
42,360	-23,178	-1,309	8,181	-0,5533	-0,031	0,195	0,1
42,400	-23,213	-1,091	2,010E-12	-0,5542	-0,026	1,735E-14	0,1
42,440	-23,265	-1,309	-2,727	-0,5554	-0,031	-0,065	0,1
42,480	-23,318	-1,309	-2,010E-12	-0,5567	-0,031	-1,735E-14	0,1
42,520	-23,370	-1,309	-2,727	-0,5579	-0,031	-0,065	0,2
42,560	-23,422	-1,527	-2,727	-0,5592	-0,036	-0,065	0,1
42,600	-23,492	-1,527	2,727	-0,5608	-0,036	0,065	0,1
42,640	-23,544	-1,309	2,727	-0,5621	-0,031	0,065	0,1
42,680	-23,597	-1,309	2,727	-0,5633	-0,031	0,065	0,1
42,720	-23,649	-1,091	2,727	-0,5646	-0,026	0,065	0,1
42,760	-23,684	-1,091	6,578E-13	-0,5654	-0,026	4,627E-14	0,2
42,800	-23,736	-1,091	-1,768E-12	-0,5667	-0,026	-2,893E-14	0,1
42,840	-23,771	-1,091	-1,213E-12	-0,5675	-0,026	-2,893E-14	0,1
42,880	-23,824	-1,091	0,000	-0,5687	-0,026	0,000	0,2
42,920	-23,859	-1,091	-5,454	-0,5696	-0,026	-0,130	0,1
42,960	-23,911	-1,527	-8,181	-0,5708	-0,036	-0,195	0,1
43,000	-23,981	-1,745	-2,727	-0,5725	-0,042	-0,065	0,1
43,040	-24,051	-1,745	2,727	-0,5742	-0,042	0,065	0,1
43,080	-24,120	-1,527	2,727	-0,5758	-0,036	0,065	0,1
43,120	-24,173	-1,527	1,141E-12	-0,5771	-0,036	4,051E-14	0,2
43,160	-24,243	-1,527	-2,727	-0,5788	-0,036	-0,065	0,1
43,200	-24,295	-1,745	-5,454	-0,5800	-0,042	-0,130	0,1
43,240	-24,382	-1,963	-5,551E-13	-0,5821	-0,047	0,000	0,1
43,280	-24,452	-1,745	5,454	-0,5838	-0,042	0,130	0,2
43,320	-24,522	-1,527	0,000	-0,5854	-0,036	-1,735E-14	0,1
43,360	-24,574	-1,745	-8,181	-0,5867	-0,042	-0,195	0,2
43,400	-24,661	-2,182	-2,727	-0,5887	-0,052	-0,065	0,2
43,440	-24,749	-1,963	8,181	-0,5908	-0,047	0,195	0,2
43,480	-24,819	-1,527	8,181	-0,5925	-0,036	0,195	0,2
43,520	-24,871	-1,309	5,454	-0,5937	-0,031	0,130	0,3
43,560	-24,923	-1,091	8,181	-0,5950	-0,026	0,195	0,5
43,600	-24,958	-0,654	5,454	-0,5958	-0,016	0,130	0,7
43,640	-24,976	-0,654	-2,727	-0,5962	-0,016	-0,065	0,9
43,680	-25,011	-0,873	0,000	-0,5971	-0,021	0,000	1,0
43,720	-25,045	-0,654	2,727	-0,5979	-0,016	0,065	1,2
43,760	-25,063	-0,654	-2,727	-0,5983	-0,016	-0,065	1,3
43,800	-25,098	-0,873	-2,727	-0,5992	-0,021	-0,065	1,5
43,840	-25,133	-0,873	-1,525E-12	-0,6000	-0,021	-5,768E-15	1,6
43,880	-25,168	-0,873	0,000	-0,6008	-0,021	1,735E-14	1,8
43,920	-25,203	-0,873	5,551E-13	-0,6017	-0,021	-1,735E-14	1,9
43,960	-25,237	-0,873	-2,727	-0,6025	-0,021	-0,065	2,1
44,000	-25,272	-1,091	-8,181	-0,6033	-0,026	-0,195	2,1
44,040	-25,325	-1,527	-5,454	-0,6046	-0,036	-0,130	2,2
44,080	-25,395	-1,527	1,696E-12	-0,6062	-0,036	4,051E-14	2,4
44,120	-25,447	-1,527	2,727	-0,6075	-0,036	0,065	2,4
44,160	-25,517	-1,309	5,454	-0,6092	-0,031	0,130	2,6
44,200	-25,552	-1,091	-1,454E-12	-0,6100	-0,026	-1,735E-14	2,6
44,240	-25,604	-1,309	0,000	-0,6112	-0,031	0,000	2,4
44,280	-25,656	-1,091	5,454	-0,6125	-0,026	0,130	2,3
44,320	-25,691	-0,873	2,727	-0,6133	-0,021	0,065	2,2
44,360	-25,726	-0,873	-5,551E-13	-0,6142	-0,021	0,000	2,1
44,400	-25,761	-0,873	9,701E-13	-0,6150	-0,021	4,046E-14	1,9
44,440	-25,796	-0,873	-5,454	-0,6158	-0,021	-0,130	1,7
44,480	-25,831	-1,309	-10,908	-0,6167	-0,031	-0,260	1,6
44,520	-25,901	-1,745	-2,727	-0,6183	-0,042	-0,065	1,4
44,560	-25,970	-1,527	5,454	-0,6200	-0,036	0,130	1,2
44,600	-26,023	-1,309	0,000	-0,6212	-0,031	0,000	1,0
44,640	-26,075	-1,527	-2,727	-0,6225	-0,036	-0,065	0,8
44,680	-26,145	-1,527	5,454	-0,6242	-0,036	0,130	0,5
44,720	-26,197	-1,091	10,908	-0,6254	-0,026	0,260	0,4
44,760	-26,232	-0,654	8,181	-0,6262	-0,016	0,195	0,3
44,800	-26,250	-0,436	-7,272E-13	-0,6267	-0,010	-3,469E-14	0,2
